"SourceFile","identifiant","type_formation","filiere","date_diplome","emploi_formation","satisfaction_formation","alternance","recommandation_polytech","ig_avantage_double_competence","remuneration_annuelle_brute","prime","remuneration_prime"
"3","1794332417128940","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019,"oui",4,"","Oui","",27600,"Oui",28600
"3","1788460045238170","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"oui",5,"","Oui","OUI",50000,"Oui",53000
"3","1783429142491480","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2017,"oui",5,"","Oui","",40000,"Non",40000
"3","1889078740237240","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2018,"oui",3,"","","",41000,"Oui",41000
"3","1793784768342890","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"non",4,"","Oui","OUI",30000,"Oui",31000
"3","1776102122857150","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019,"",4,"","Oui","",NA,"",NA
"3","1776167142926850","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018,"oui",4,"","Oui","",28600,"Oui",31000
"3","1789201429365010","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2017,"",4,"","Oui","",NA,"",NA
"3","1875268686762320","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"oui",4,"","Oui","OUI",35815,"Oui",38800
"3","1788516770494320","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2017,"",NA,"","Non","",NA,"",NA
"3","1776615832131500","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2017,"",4,"","Oui","",NA,"",NA
"3","1776102501602960","Sous contrat d'apprentissage","Eau et GÈnie Civil (EGC - apprentissage)",2018,"oui",4,"","Oui","",34000,"Oui",38000
"3","1868183009217370","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"",5,"","Oui","OUI",NA,"",NA
"3","1782464366155500","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"oui",4,"","Oui","NON",31000,"Non",31000
"3","1768555977764870","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"non",4,"","Oui","",36000,"Oui",39000
"3","1788742468660480","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"oui",3,"","Oui","",40000,"Oui",45000
"3","1783551854196000","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"oui",4,"","Oui","",32000,"Oui",33000
"3","1789312612262240","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"",4,"","Oui","",NA,"",NA
"3","1766828031937710","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"oui",4,"","Oui","",32000,"Oui",33000
"3","1768183686766870","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"non",4,"","Oui","",32800,"Oui",35800
"3","1776551784277790","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"oui",4,"","Oui","",32000,"Oui",33500
"3","1782332412252700","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"non",3,"","Oui","",32500,"Non",32500
"3","1888921829183320","Sous contrat de professionalisation","MatÈriaux (MAT)",2018,"oui",5,"","Oui","",33000,"Non",33000
"3","1789248241480200","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"non",3,"","","",32000,"Oui",32000
"3","1775263890832440","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2019,"",5,"","Oui","",NA,"",NA
"3","1775574132888890","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"non",4,"","Oui","",40000,"Oui",42000
"3","1875264863971130","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2019,"oui",4,"","Oui","",30000,"Non",30000
"3","1789582833222250","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2017,"oui",4,"","Oui","",38000,"Non",38000
"3","1789743831830150","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"",5,"","Oui","",NA,"",NA
"3","1767827866609260","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018,"",4,"","Oui","",NA,"",NA
"3","1793784667152000","Sous contrat de professionalisation","MicroÈlectronique Et Automatique (MEA)",2019,"oui",5,"","Oui","",32000,"Oui",34000
"3","1793840299363710","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"non",4,"","Oui","",29520,"Oui",29820
"3","1889055155785890","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2019,"oui",4,"","Oui","",26400,"Oui",30600
"3","1788573353384080","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017,"",4,"","Oui","",NA,"",NA
"3","1776170138846650","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017,"non",5,"","Oui","",42000,"Oui",45000
"3","1889138761453360","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2017,"",4,"Oui","Oui","",NA,"",NA
"3","1783492894845730","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2019,"",4,"","Oui","",NA,"",NA
"3","1794236757785800","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2018,"oui",4,"","Oui","",36000,"Non",36000
"3","1794680911303500","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2018,"oui",4,"Oui","Oui","",37000,"Oui",40000
"3","1789245962819270","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019,"oui",4,"","Non","",26400,"Non",26400
"3","1789196417036320","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2019,"",5,"","Oui","",NA,"",NA
"3","1789034153455870","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2019,"",4,"","Oui","",NA,"",NA
"3","1789743839991670","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2019,"oui",5,"","Oui","",35400,"Oui",46200
"3","1794381878360180","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018,"oui",5,"","Oui","",NA,"Oui",NA
"3","1775263658912240","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2017,"",5,"","Oui","",NA,"",NA
"3","1789312826028090","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2018,"",5,"","Oui","",NA,"",NA
"3","1794775550866700","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2019,"non",4,"","Oui","",28000,"Oui",29000
"3","1806661953120000","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2019,"oui",4,"","Oui","",29000,"Oui",33000
"3","1789412589389270","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019,"oui",3,"","Oui","",31200,"Oui",33800
"3","1798575320242150","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"non",4,"","","",33400,"Non",33400
"3","1766817026164020","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"oui",5,"","Oui","OUI",40000,"Non",40000
"3","1789022910285720","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",4,"","Oui","",NA,"",NA
"3","1793993226818980","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"",3,"","Oui","",NA,"",NA
"3","1789139068514980","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"oui",5,"","Oui","",36000,"Oui",79580
"3","1875984437307820","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"oui",4,"","Oui","",23660,"Oui",24160
"3","1782921034569700","Sous contrat de professionalisation","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",4,"","Oui","",37000,"Oui",37000
"3","1794775599416140","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2018,"oui",4,"","Oui","",37000,"Oui",39000
"3","1789582939155370","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"",5,"","Oui","",NA,"",NA
"3","1768095949487950","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",5,"","Oui","",40320,"Oui",42320
"3","1783871993374610","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2018,"oui",4,"","Oui","",40000,"Oui",50000
"3","1783483995976280","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",4,"","Oui","",48000,"Oui",52000
"3","1789312776613130","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2018,"oui",4,"","Oui","",34800,"Oui",38000
"3","1789034148419490","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"",3,"Non","Oui","",NA,"",NA
"3","1793786662071540","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"oui",5,"","","",34000,"Oui",36000
"3","1775413930916400","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"non",4,"","Oui","OUI",27000,"Oui",31000
"3","1798487275128440","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"oui",4,"","Oui","NON",31080,"Oui",31080
"3","1876018957403790","Sous contrat de professionalisation","Informatique et Gestion (IG)",2017,"oui",5,"","Oui","OUI",46000,"Oui",52000
"3","1899265683175340","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"oui",4,"","Oui","",35000,"Oui",40000
"3","1768549691376130","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"",5,"","Oui","",NA,"",NA
"3","1776621772643770","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"",4,"","","",NA,"",NA
"3","1789139118785300","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2018,"oui",5,"","Oui","",40000,"Oui",45000
"3","1776621858821210","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2017,"",4,"","Oui","NON",NA,"",NA
"3","1776621858135290","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"",4,"Non","Oui","",NA,"",NA
"3","1783429277924880","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"oui",5,"","Oui","OUI",28200,"Oui",32000
"3","1876843909835070","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2017,"non",4,"","Oui","",20000,"Oui",25000
"3","1783103600401140","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"oui",5,"","Oui","OUI",30000,"Oui",32500
"3","1782917360433220","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2019,"",4,"","Oui","",NA,"",NA
"3","1767827769134300","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2017,"oui",4,"","Oui","",24084,"Non",24084
"3","1802846090696890","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2019,"",3,"","Oui","",NA,"",NA
"3","1776019526187560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019,"oui",4,"","Oui","OUI",14400,"Non",14400
"3","1782657351928680","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",5,"","Oui","",39000,"Oui",50000
"3","1794970940624460","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2019,"oui",3,"","Oui","",33000,"Non",33000
"3","1794036695978130","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2018,"",5,"","Oui","",NA,"",NA
"3","1776167142228830","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2017,"",5,"","Oui","",NA,"",NA
"3","1819886037906150","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2019,"non",5,"","Oui","",28000,"Non",28000
"3","1783483686627520","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2018,"oui",3,"","Oui","",40500,"Oui",43500
"3","1782592364663810","Sous contrat de professionalisation","GÈnie Biologique et Agroalimentaires (GBA)",2017,"oui",4,"","Oui","",32400,"Oui",35880
"3","1782917424882040","Sous contrat d'apprentissage","MÈcanique Structures Industrielles (MSI - apprentissage)",2017,"oui",4,"","Oui","",37000,"Oui",40000
"3","1888404796843130","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019,"oui",4,"","Oui","",28600,"Oui",31000
"3","1776626309975250","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017,"oui",5,"","Oui","",NA,"",NA
"3","1788460157406210","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",4,"","Oui","OUI",59660,"Non",59660
"3","1788753500531160","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2019,"",4,"","Oui","",NA,"",NA
"3","1789078741990600","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2019,"oui",4,"","Oui","",32000,"Oui",33333
"3","1803247967074530","Sous contrat de professionalisation","GÈnie Biologique et Agroalimentaires (GBA)",2018,"oui",3,"","Oui","",30000,"Oui",34000
"3","1776541355574440","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",3,"","Oui","NON",32000,"Non",32000
"3","1816870304312730","Formation initiale (hors apprentissage)","MatÈriaux (MAT)",2018,"",4,"","Oui","",NA,"",NA
"3","1767820850545880","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017,"oui",3,"","Oui","",32000,"Oui",33500
"3","1789078846345770","Sous contrat d'apprentissage","Eau et GÈnie Civil (EGC - apprentissage)",2019,"oui",3,"","Oui","",36000,"Oui",36000
"3","1988774844459960","Sous contrat d'apprentissage","Eau et GÈnie Civil (EGC - apprentissage)",2019,"",5,"","Oui","",NA,"",NA
"3","1782455451807660","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2017,"oui",3,"","Oui","",25000,"Oui",27500
"3","1775874295172510","Sous contrat de professionalisation","MÈcanique et Interactions (MI)",2017,"oui",4,"","Oui","",39000,"Oui",42250
"3","1788692349445830","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2019,"",4,"","Oui","",NA,"",NA
"3","1768549879167250","Sous contrat d'apprentissage","Eau et GÈnie Civil (EGC - apprentissage)",2017,"oui",5,"","Oui","",32000,"Oui",34500
"3","1789201429943170","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2017,"non",4,"","Oui","",40000,"Non",40000
"3","1776541210122180","Formation initiale (hors apprentissage)","MÈcanique et Interactions (MI)",2017,"non",4,"","Oui","",41000,"Oui",41000
"3","1788414814359190","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2017,"",2,"","Non","",NA,"",NA
"3","1789245952283060","Sous contrat de professionalisation","GÈnie Biologique et Agroalimentaires (GBA)",2019,"",4,"","Oui","",NA,"",NA
"3","1783483939350040","Formation initiale (hors apprentissage)","GÈnie Biologique et Agroalimentaires (GBA)",2018,"oui",4,"","Oui","",32500,"Oui",39000
"3","1775503115236440","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2019,"oui",4,"","Oui","",31000,"Oui",34702
"3","1782921219908730","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2018,"non",4,"","Oui","",33600,"Oui",40000
"3","1776102424878110","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2018,"oui",5,"","Oui","",22800,"Oui",24000
"3","1798760132002820","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2017,"",5,"","Oui","",NA,"",NA
"3","1782850313432270","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2017,"oui",3,"","Oui","",38000,"Non",38000
"3","1868325744690540","Sous contrat d'apprentissage","SystËmes EmbarquÈs (SE - apprentissage)",2017,"oui",5,"","Oui","",51600,"Oui",61000
"3","1857545765513540","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2017,"oui",4,"","Oui","",NA,"Oui",36137
"3","1776912366079170","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2017,"",NA,"","","",NA,"",NA
"3","1889477630529810","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2018,"non",2,"","Oui","",28000,"Oui",30000
"3","1789312659404240","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2019,"oui",5,"","Oui","",28800,"Oui",30000
"3","1782332204749330","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2019,"oui",3,"","Oui","",30000,"Oui",32500
"3","1783800339299580","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2019,"",5,"","Oui","",NA,"",NA
"3","1789412531155920","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2018,"non",4,"","Oui","",NA,"Non",NA
"3","1788522868796160","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018,"oui",3,"","Oui","NON",33000,"Non",33000
"3","1788523039543000","Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)",2018,"oui",NA,"","Oui","",NA,"Oui",NA
